Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
Loveeeeeee Song,"Rihanna, Future",Unapologetic (Deluxe),2012-12-11,256320,https://open.spotify.com/track/5Mk1tgVrSuoWWwPVFNS0jB
boyfriend (with Social House),"Ariana Grande, Social House",boyfriend,2019-08-02,186106,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
Whip It! (feat. Chloe Angelides),"LunchMoney Lewis, Chloe Angelides",Whip It! (feat. Chloe Angelides),2015-08-07,242973,https://open.spotify.com/track/4viUsO0ZnlZrVCM945K6on
How Many Drinks?,Miguel,Kaleidoscope Dream,2012-10-01,272946,https://open.spotify.com/track/1x7oQkTAF0YLw7uPyvtnre
Ghost,Justin Bieber,Justice,2021-03-19,153190,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G
Love Yourself,Justin Bieber,Purpose (Deluxe),2015-11-13,233720,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0
Boyfriend,Justin Bieber,Believe,2012-01-01,171333,https://open.spotify.com/track/0171XsIM2xyeXRr6wsugEI
Jealous,Eyedress,Jealous,2019-12-06,122338,https://open.spotify.com/track/1aXV8GrmQLvgoFtBPERP7E
This Is What It Feels Like,"Armin van Buuren, Trevor Guthrie",Intense,2013-05-03,204360,https://open.spotify.com/track/5GjnIpUlLGEIYk052ISOw9
Walk It Talk It,"Migos, Drake",Culture II,2018-01-26,276147,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
Words (feat. Zara Larsson),"Alesso, Zara Larsson",Words (feat. Zara Larsson),2022-04-22,142677,https://open.spotify.com/track/1bgKMxPQU7JIZEhNsM1vFs
Lights - Sped Up Version,"Ellie Goulding, Speed Radio",Lights (Sped Up Version),2022-07-01,190053,https://open.spotify.com/track/4TZ2Ub8bZh4LTs06eANDXa
Bad Together,Dua Lipa,Dua Lipa (Deluxe),2017-06-02,238826,https://open.spotify.com/track/0LwbO2KIQw1uR2FCqwaKAu
Blow Your Mind (Mwah),Dua Lipa,Dua Lipa (Deluxe),2017-06-02,178583,https://open.spotify.com/track/2eAAEa8pxKF7My0EO4rFgR
Hotter Than Hell,Dua Lipa,Dua Lipa (Deluxe),2017-06-02,187957,https://open.spotify.com/track/5eTNdkstwKaNahHf41fJ9u
Be the One,Dua Lipa,Dua Lipa (Deluxe),2017-06-02,202914,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol
Genesis,Dua Lipa,Dua Lipa (Deluxe),2017-06-02,205720,https://open.spotify.com/track/4P76CEIXrrWT2cgS1YrTMr
Up,Cardi B,Up,2021-02-05,156944,https://open.spotify.com/track/1XXimziG1uhM0eDNCZCrUl
So Good,B.o.B,Strange Clouds,2012-04-27,213253,https://open.spotify.com/track/28GUjBGqZVcAV4PHSYzkj2
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"Lana Del Rey, Cedric Gervais",Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),2013-02-01,214912,https://open.spotify.com/track/7MYX0Vu0uMjVLCiy804sdX
On My Way,Sheppard,On My Way,2019-02-01,203100,https://open.spotify.com/track/30w9SEmvLQTrWf9LFxA7IO
The Difference,"Flume, Toro y Moi",The Difference,2020-03-11,139662,https://open.spotify.com/track/4nlvKIIetOWGIMyhjQXgOZ
Call You Mine,"The Chainsmokers, Bebe Rexha",World War Joy,2019-12-06,217640,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
The One That Got Away,Katy Perry,Teenage Dream,2010-08-24,227333,https://open.spotify.com/track/4uQY80TKE1u4ZQZQKHzVEi
Hummingbird Heartbeat,Katy Perry,Teenage Dream,2010-08-24,212280,https://open.spotify.com/track/73WKf5dSl59yT5mrwDWuuH
E.T.,Katy Perry,Teenage Dream,2010-08-24,206373,https://open.spotify.com/track/50r1EUDpmSZRPo5aIZpmWi
California Gurls,"Katy Perry, Snoop Dogg",Teenage Dream,2010-08-24,234653,https://open.spotify.com/track/3f7gYMirBEKuc57218BjOY
Firework,Katy Perry,Teenage Dream,2010-08-24,227893,https://open.spotify.com/track/1mXuMM6zjPgjL4asbBsgnt
Forever,Chris Brown,Forever,2008-04-29,278573,https://open.spotify.com/track/3NZJlJemX3mzjf56MqC5ML
Party Rock Anthem,The Chipmunks & The Chipettes,Chipwrecked (Music from the Motion Picture),2011-11-11,254333,https://open.spotify.com/track/2JspTyNrtza7aTt3jBhTFr
My Hero,Foo Fighters,The Colour And The Shape,1997-05-20,260026,https://open.spotify.com/track/4dVbhS6OiYvFikshyaQaCN
What's My Age Again?,blink-182,Enema Of The State,1999-06-01,148360,https://open.spotify.com/track/4LJhJ6DQS7NwE7UKtvcM52
I Miss You,blink-182,blink-182,2003-11-01,227250,https://open.spotify.com/track/1AdYZ6X00nXmO613Y7GJOl
Break a Sweat,Becky G,Break a Sweat,2015-08-21,208240,https://open.spotify.com/track/28r9sD2b6FluK7YHjTJ0fl
Personal,HRVY,Talk To Ya - EP,2017-11-30,198040,https://open.spotify.com/track/33KJ2xFYONOlIYDBg6wPx8
Get Into It (Yuh),Doja Cat,Planet Her,2021-06-25,138293,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb
Barbie World (with Aqua) [From Barbie The Album],"Nicki Minaj, Ice Spice, Aqua",Barbie World (with Aqua) [From Barbie The Album],2023-06-23,109750,https://open.spotify.com/track/741UUVE2kuITl0c6zuqqbO
Love Looks Better,Alicia Keys,ALICIA: The Selects,2021-07-30,203320,https://open.spotify.com/track/5VxY8rPWTbALMMA4Ko8qLB
Push,Matchbox Twenty,Yourself or Someone Like You,1996-10-01,238666,https://open.spotify.com/track/2KVwlelhxKUy8LVV6JypH3
Nothing to Regret,Robinson,Nothing to Regret,2018-02-23,208485,https://open.spotify.com/track/3C2xQqHVkhA1Ht17SzPRke
Love Lies (with Normani),"Khalid, Normani",Love Lies (with Normani),2018-02-14,201707,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
Ocean (feat. Khalid),"Martin Garrix, Khalid",Ocean (feat. Khalid),2018-06-15,216419,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
Do Ya Thang,Rihanna,Talk That Talk (Deluxe),2012-07-18,223413,https://open.spotify.com/track/66IdTkn3exF8fdYqEeVeLc
Go Flex,Post Malone,Stoney (Deluxe),2016-12-09,179613,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
Touch My Body,Mariah Carey,E=MC²,2008-01-01,204733,https://open.spotify.com/track/2H1l4JczUDbiWfQtQElB05
"Lady Marmalade - From ""Moulin Rouge"" Soundtrack","Christina Aguilera, Lil' Kim, Mýa, P!nk",Pop Internacional 2000-2010,2019-08-09,264846,https://open.spotify.com/track/2STVj7YeYeggAzjeetQv06
My Humps,Black Eyed Peas,Monkey Business,2005-01-01,326960,https://open.spotify.com/track/19JdbdEwQI7bCxefMokZO8
I'm a Slave 4 U,Britney Spears,Britney (Digital Deluxe Version),2001-10-31,203600,https://open.spotify.com/track/6ldwfK0yWgTAlmIfuQkTYN
Beep,"The Pussycat Dolls, will.i.am",PCD,2005-01-01,229360,https://open.spotify.com/track/5TXNLJ2EENAt3Tf9MX4kT2
Get Ur Freak On,Missy Elliott,Miss E... So Addictive,2001-05-14,211120,https://open.spotify.com/track/6zsk6uF3MxfIeHPlubKBvR
Dawns (feat. Maggie Rogers),"Zach Bryan, Maggie Rogers",Dawns (feat. Maggie Rogers),2023-01-27,290892,https://open.spotify.com/track/42TtHTxWk782ZBiqyOi2d1
We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),2013-10-04,231240,https://open.spotify.com/track/2y4lAQpi5VTNLu2ldeTdUH
Troublemaker (feat. Flo Rida),"Olly Murs, Flo Rida",Right Place Right Time (Expanded Edition),2012-11-26,185586,https://open.spotify.com/track/6s8nHXTJVqFjXE4yVZPDHR
Die For You,The Weeknd,Starboy,2016-11-25,260252,https://open.spotify.com/track/2Ch7LmS7r2Gy2kc64wv3Bz
Save Your Tears,The Weeknd,After Hours,2020-03-20,215626,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
Judas,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,249066,https://open.spotify.com/track/7F25roCtYi55JouckaayPC
Mountain Sound,Of Monsters and Men,My Head Is An Animal,2012-01-01,211453,https://open.spotify.com/track/3SPVZJzf1Hs30rB6yXVf2y
We Are The People,Empire Of The Sun,Walking On A Dream (10th Anniversary Edition),2008-10-03,267373,https://open.spotify.com/track/3zEN0ii6s4DHHBpnTp3RP7
Kiss You,One Direction,Take Me Home (Expanded Edition),2012-11-12,182866,https://open.spotify.com/track/4My8w8AA1JpG6E5SiAPvJL
Sundress,A$AP Rocky,Sundress,2018-11-20,158205,https://open.spotify.com/track/2aPTvyE09vUCRwVvj0I8WK
We Like To Party! (The Vengabus),Vengaboys,The Party Album!,1999-06-04,222458,https://open.spotify.com/track/73ljrkSg4A0q3ByU0Cu7mw
If It's Lovin' That You Want,Rihanna,Music Of The Sun,2005-08-29,208106,https://open.spotify.com/track/4x2rgtSFOI4hRvEvDj02KP
Polaroid,"Jonas Blue, Liam Payne, Lennon Stella",Blue,2018-11-09,193377,https://open.spotify.com/track/49COPp81lGS9Hl9OwKlsKl
Shout It Out,Reece Mastin,Beautiful Nightmare,2012-10-22,213626,https://open.spotify.com/track/0TLrYjWNsM1P9VlYgxOVA0
"What Is Love - 7"" Mix",Haddaway,The Album 2nd Edition,1993-11-29,270373,https://open.spotify.com/track/3NvS0SxNWIPiAJoPWUpZzr
Worth It (feat. Kid Ink),"Fifth Harmony, Kid Ink",Reflection (Deluxe),2015-01-30,224573,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",7/27 (Deluxe),2016-05-27,214480,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
Don't Wanna Know,"Maroon 5, Kendrick Lamar",Don't Wanna Know,2016-10-11,214480,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
Cool Girl,Tove Lo,Cool Girl,2016-08-04,197815,https://open.spotify.com/track/5LWVXN39UpNyhkYnBvDfyq
Ex's & Oh's,Elle King,Love Stuff,2015-02-13,202173,https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH
"Me, Myself & I","G-Eazy, Bebe Rexha",When It's Dark Out,2015-12-04,251466,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
In The Night,The Weeknd,Beauty Behind The Madness,2015-08-28,235653,https://open.spotify.com/track/7fPHfBCyKE3aVCBjE4DAvl
Mercy,Shawn Mendes,Illuminate (Deluxe),2016-09-23,208733,https://open.spotify.com/track/3OalxlWH0v14kyBcNBMINt
get him back!,Olivia Rodrigo,GUTS,2023-09-08,211141,https://open.spotify.com/track/2gyxAWHebV7xPYVxqoi86f
Wide Awake,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,220946,https://open.spotify.com/track/5JLv62qFIS1DR3zGEcApRt
Playinwitme (feat. Kehlani),"KYLE, Kehlani",Light of Mine,2018-05-18,191680,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
iSpy (feat. Lil Yachty),"KYLE, Lil Yachty",Light of Mine,2018-05-18,252240,https://open.spotify.com/track/6xbraxG0bSBOuAr5IUXmtM
Hey Julie! (feat. Lil Yachty),"KYLE, Lil Yachty",Light of Mine (Deluxe),2019-08-23,156637,https://open.spotify.com/track/3fVIFpU3VdSEoR82DaYe79
Candy Shop,"50 Cent, Olivia",The Massacre,2005-03-03,209106,https://open.spotify.com/track/5D2mYZuzcgjpchVY1pmTPh
Me & U,Cassie,Cassie (U.S. Version),2006-08-07,192213,https://open.spotify.com/track/7k6IzwMGpxnRghE7YosnXT
In Da Club,50 Cent,Get Rich Or Die Tryin',2003-02-06,193466,https://open.spotify.com/track/7iL6o9tox1zgHpKUfh9vuC
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),"T-Pain, Yung Joc",Epiphany (Expanded Edition),2007-06-05,227960,https://open.spotify.com/track/1tkMs9wDPknQ3ZHcKDw1ES
Wild Thoughts (feat. Rihanna & Bryson Tiller),"DJ Khaled, Rihanna, Bryson Tiller",Grateful,2017-06-22,204173,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
Fire Burning,Sean Kingston,Tomorrow,2009-09-07,239986,https://open.spotify.com/track/2oENJa1T33GJ0w8dC167G4
Swalla (feat. Nicki Minaj & Ty Dolla $ign),"Jason Derulo, Nicki Minaj, Ty Dolla $ign",Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,216408,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
God's Plan,Drake,Scorpion,2018-06-29,198973,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
NO,Meghan Trainor,Thank You (Deluxe Version),2017-05-12,213506,https://open.spotify.com/track/0l0CvurVUrr2w3Jj1hOVFc
Electricity,"Silk City, Dua Lipa, Mark Ronson, Diplo",Electricity,2018-09-06,238173,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,267080,https://open.spotify.com/track/0ByMNEPAPpOR5H69DVrTNy
Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend",Title (Deluxe),2015-01-09,225053,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
Dear Future Husband,Meghan Trainor,Title (Deluxe),2015-01-09,184226,https://open.spotify.com/track/3cU2wBxuV6nFiuf6PJZNlC
Made You Look,Meghan Trainor,Takin' It Back,2022-10-21,134256,https://open.spotify.com/track/0QHEIqNKsMoOY5urbzN48u
All About That Bass,Meghan Trainor,Title (Deluxe),2015-01-09,187920,https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7
We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",Nine Track Mind,2016-01-29,217706,https://open.spotify.com/track/06KyNuuMOX1ROXRhj787tj
Marvin Gaye (feat. Meghan Trainor),"Charlie Puth, Meghan Trainor",Nine Track Mind,2016-01-29,190453,https://open.spotify.com/track/3rKYiySCDMUKTw5kGVVhaa
One Call Away,Charlie Puth,Nine Track Mind,2016-01-29,194453,https://open.spotify.com/track/37R0bQOQj5a7DOqh1TGzvB
7 rings,Ariana Grande,"thank u, next",2019-02-08,178626,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
Die For You (with Ariana Grande) - Remix,"The Weeknd, Ariana Grande",Starboy (Deluxe),2023-03-14,232857,https://open.spotify.com/track/4W4fNrZYkobj539TOWsLO2
"break up with your girlfriend, i'm bored",Ariana Grande,"thank u, next",2019-02-08,190440,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",My Everything (Deluxe),2014-08-22,199320,https://open.spotify.com/track/466s1BacUmiRdR3ISvNjyx
Why Try,Ariana Grande,My Everything (Deluxe),2014-08-22,211880,https://open.spotify.com/track/40fHWRL8bKcl5J4t4OKUiW
When I Was Your Man,Bruno Mars,Unorthodox Jukebox,2012-12-07,213826,https://open.spotify.com/track/0nJW01T7XtvILxQgC5J7Wh
That's What I Like,Bruno Mars,24K Magic,2016-11-17,206693,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
Ignorance,Paramore,Brand New Eyes,2009-09-28,218626,https://open.spotify.com/track/47No93LxERvV6MtOAmQzHS
Rumour Has It,Adele,21,2011-01-24,223266,https://open.spotify.com/track/5mFMb5OHI3cN0UjITVztCj
Someone Like You,Adele,21,2011-01-24,285240,https://open.spotify.com/track/3bNv3VuUOKgrf5hu3YcuRo
Send My Love (To Your New Lover),Adele,25,2015-11-20,223078,https://open.spotify.com/track/563SfWAHJs4FBZMkRN0IFN
What They Say,Zara Larsson,So Good,2017-03-17,218946,https://open.spotify.com/track/1TOiDnIY8HgPyDLSR08QXq
Lush Life,Zara Larsson,So Good,2017-03-17,201122,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
I Would Like,Zara Larsson,So Good,2017-03-17,226720,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
So Good (feat. Ty Dolla $ign),"Zara Larsson, Ty Dolla $ign",So Good,2017-03-17,166706,https://open.spotify.com/track/54LGxQGf5LPXNGjtzDZ5IE
TG4M,Zara Larsson,So Good,2017-03-17,172893,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz
Only You,Zara Larsson,So Good,2017-03-17,222373,https://open.spotify.com/track/5SleX0NFeODNY7Xenal3gr
Never Forget You,"Zara Larsson, MNEK",So Good,2017-03-17,213427,https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo
Sundown (feat. Wizkid),"Zara Larsson, Wizkid",So Good,2017-03-17,205773,https://open.spotify.com/track/1yQ8woSt5tJ7pGJyQGuc2q
Don't Let Me Be Yours,Zara Larsson,So Good,2017-03-17,199053,https://open.spotify.com/track/65ACnVMmePTp8Xdk11jP2y
Make That Money Girl,Zara Larsson,So Good,2017-03-17,198880,https://open.spotify.com/track/1DJY8zj0Cbglv1kMjDivke
Ain't My Fault,Zara Larsson,So Good,2017-03-17,224030,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ
One Mississippi,Zara Larsson,So Good,2017-03-17,187906,https://open.spotify.com/track/7oArXBmMlLCtZdUkXWQZGs
Funeral,Zara Larsson,So Good,2017-03-17,215706,https://open.spotify.com/track/75gU1E0ou9Kf8GBVwGs1Xk
I Can't Fall in Love Without You,Zara Larsson,So Good,2017-03-17,180640,https://open.spotify.com/track/4VPXFi4vFTtS9wHe6oMQaT
Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",So Good,2017-03-17,214866,https://open.spotify.com/track/4SPLWgCPoKwULz2UTM8TKg
On My Love,"Zara Larsson, David Guetta",On My Love,2023-09-15,222911,https://open.spotify.com/track/0dxp7DyPJEo6JhtnjUtBnN
Everywhere - 2017 Remaster,Fleetwood Mac,Tango In the Night (Deluxe Edition),1987-04-13,226653,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
Let's Groove,"Earth, Wind & Fire",Raise!,1981-11-14,339320,https://open.spotify.com/track/3koCCeSaVUyrRo3N2gHrd8
Boogie Wonderland,"Earth, Wind & Fire, The Emotions",I Am,1979-06,288293,https://open.spotify.com/track/6ztstiyZL6FXzh4aG46ZPD
The Man,Aloe Blacc,Lift Your Spirit,2013-01-01,255906,https://open.spotify.com/track/4e6ZN0EcEqYx74BTC5xQzy
Hey Daddy (Daddy's Home),USHER,Raymond v Raymond (Expanded Edition),2010-03-30,224093,https://open.spotify.com/track/030OCtLMrljNhp8OWHBWW3
Love in This Club (feat. Young Jeezy),"USHER, Jeezy",Here I Stand,2008-05-27,259720,https://open.spotify.com/track/5j0McHPthKpOXRr3fBq8M0
What's Luv? (feat. Ja-Rule & Ashanti),"Fat Joe, Ja Rule, Ashanti",Jealous Ones Still Envy (J.O.S.E),2001-12-04,267093,https://open.spotify.com/track/2mKouqwAIdQnMP43zxR89r
Power,Little Mix,Glory Days (Expanded Edition),2016-11-18,247840,https://open.spotify.com/track/0lUSd7TCG8srh6HpIAEIWL
Swish Swish,"Katy Perry, Nicki Minaj",Witness (Deluxe),2017-06-09,242520,https://open.spotify.com/track/3OtMnyUaiipcAT23A8liyi
ROXANNE,Arizona Zervas,ROXANNE,2019-10-10,163636,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,2019-11-15,223480,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
Break My Heart,Dua Lipa,Future Nostalgia,2020-03-27,221820,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
Boys Ain't Shit,SAYGRACE,Boys Ain't Shit,2019-10-18,175883,https://open.spotify.com/track/6vzLbfskWigBsCzNdB0kfE
greedy,Tate McRae,greedy,2023-09-15,131872,https://open.spotify.com/track/3rUGC1vUpkDG9CZFHMur1t
Pink + White,Frank Ocean,Blonde,2016-08-20,184516,https://open.spotify.com/track/3xKsf9qdS1CyvXSMEid6g8
bad idea right?,Olivia Rodrigo,bad idea right?,2023-08-11,184783,https://open.spotify.com/track/2i8f4VnnBjy0yDqH2C452a
Monster,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,249280,https://open.spotify.com/track/2WgyOP8Z1D6GQYumCwH4Dk
Feeling Righteously Yummy,932sounds,Feeling Righteously Yummy,2023-09-01,144632,https://open.spotify.com/track/4Lp3rdX8xjAHAmx38l31Je
New Rules,Dua Lipa,Dua Lipa (Deluxe),2017-06-02,209320,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
Boys Will Be Boys,Dua Lipa,Future Nostalgia,2020-03-27,166266,https://open.spotify.com/track/2F5nK70URbVjwao6lRwX0P
Breakin' Dishes,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,200573,https://open.spotify.com/track/46aZJc0z1HHHSFxaIRxYSP
Touch,Little Mix,Glory Days (Expanded Edition),2016-11-18,213306,https://open.spotify.com/track/1gG5MoWK5SmHUcQPa2jxdP
my ex's best friend (with blackbear),"mgk, blackbear",Tickets To My Downfall,2020-09-25,139460,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
I Think I'm OKAY (with YUNGBLUD & Travis Barker),"mgk, YUNGBLUD, Travis Barker",Hotel Diablo,2019-07-05,169397,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
maybe (feat. Bring Me The Horizon),"mgk, Bring Me The Horizon",mainstream sellout,2022-03-25,170133,https://open.spotify.com/track/25wdC7CJmCJPgnKw9rYquJ
"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)","The Kid LAROI, mgk",F*CK LOVE 3+: OVER YOU,2021-07-27,144860,https://open.spotify.com/track/0c34ovpXiMWWUbKX0IavIH
THOUSAND MILES,The Kid LAROI,THOUSAND MILES,2022-04-22,164781,https://open.spotify.com/track/1r8ZCjfrQxoy2wVaBUbpwg
Price Tag,"Jessie J, B.o.B",Who You Are (Platinum Edition),2011-01-01,223053,https://open.spotify.com/track/2fTsFCKRFQ5M0igJgabnLA
Do It Like A Dude,Jessie J,Who You Are (Platinum Edition),2011-01-01,195240,https://open.spotify.com/track/4wAJ8aQ9Ufj9ylfWESkrDL
Wrecking Ball,Miley Cyrus,Bangerz (Deluxe Version),2013-10-04,221360,https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE
Used To Be Young,Miley Cyrus,Endless Summer Vacation,2023-08-18,191185,https://open.spotify.com/track/41WQUSINanQHfhfKpFDsms
Angels Like You,Miley Cyrus,Plastic Hearts,2020-11-27,196453,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB
Flowers,Miley Cyrus,Endless Summer Vacation,2023-08-18,200600,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0
Malibu,Miley Cyrus,Younger Now,2017-09-29,231906,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ
Bejeweled,Taylor Swift,Midnights (3am Edition),2022-10-22,194165,https://open.spotify.com/track/0jvo9CjnbR0lYUDTSNTMiu
Anti-Hero,Taylor Swift,Midnights (3am Edition),2022-10-22,200690,https://open.spotify.com/track/02Zkkf2zMkwRGQjZ7T4p8f
That's What You Get,Paramore,Riot!,2007-06-11,220480,https://open.spotify.com/track/1JdKrFyoU05abww0Zv0ayQ
Caught in the Middle,Paramore,After Laughter,2017-05-12,214160,https://open.spotify.com/track/27zJBz0YnuZO69U69z96vd
Move Your Feet,Junior Senior,D-D-Don't Don't Stop the Beat,2002-04-03,181826,https://open.spotify.com/track/4DX82Vc8qAH4jJPvKxvwg6
Party All The Time,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],2009-01-01,283586,https://open.spotify.com/track/5fDyTQCAJ9yPe3fycDxwxJ
Hair (feat. Sean Paul),"Little Mix, Sean Paul",Get Weird (Expanded Edition),2015-11-06,235127,https://open.spotify.com/track/28STRBEo3Gp4EthtSk4MGW
Fake Happy,Paramore,After Laughter,2017-05-12,235706,https://open.spotify.com/track/6t44iU80A0h8WQ7vc4OoRj
Karma,Taylor Swift,Midnights,2022-10-21,204852,https://open.spotify.com/track/7KokYm8cMIXCsGVmUvKtqf
Family Affair,Mary J. Blige,No More Drama,2001-08-28,265866,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu
exes,Tate McRae,exes,2023-11-17,159400,https://open.spotify.com/track/0HD8mbiPjp3o94X3EaZp0o
Out of My League,Fitz and The Tantrums,More Than Just a Dream,2013-05-07,209386,https://open.spotify.com/track/2Z5wXgysowvzl0nKGNGU0t
Who's That Chick? (feat. Rihanna),"David Guetta, Rihanna",One More Love,2010-11-22,201040,https://open.spotify.com/track/6qUSs4FDzZUdAhY6JDIJfa
I Don't Fuck With You,"Big Sean, E-40",Dark Sky Paradise,2015-02-23,284386,https://open.spotify.com/track/7FYH5AW3bVfZHJIQpq3UOA
Bodak Yellow,Cardi B,Invasion of Privacy,2018-04-06,223712,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
Babydoll,Dominic Fike,"Don't Forget About Me, Demos",2018-10-16,97960,https://open.spotify.com/track/7yNf9YjeO5JXUE3JEBgnYc
This Feeling,"The Chainsmokers, Kelsea Ballerini",Sick Boy,2018-12-14,197946,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
Everybody Hates Me,The Chainsmokers,Sick Boy,2018-12-14,223466,https://open.spotify.com/track/6ufrOaf4v6Qady6GiIpQ0s
American Dream,MKTO,MKTO,2012,225746,https://open.spotify.com/track/5RmIP2OglmIOvsOxrE43Xw
Swervin (feat. 6ix9ine),"A Boogie Wit da Hoodie, 6ix9ine",Hoodie SZN,2018-12-21,189486,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
Look Back at It,A Boogie Wit da Hoodie,Hoodie SZN,2018-12-21,179449,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
Thotiana,Blueface,Famous Cryp,2018-12-18,129264,https://open.spotify.com/track/5GBuCHuPKx6UC7VsSPK0t3
"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)","DJ Khaled, Justin Bieber, Chance the Rapper, Quavo",Father Of Asahd,2019-05-17,260000,https://open.spotify.com/track/03nPEoQOYMuDe7KmGljpmd
"Thotiana (feat. Cardi B, YG) [Remix]","Blueface, Cardi B, YG","Thotiana (feat. Cardi B, YG) [Remix]",2019-02-18,297546,https://open.spotify.com/track/1JkrD47SDpAbyvqKtolcea
Act Up,City Girls,Girl Code,2018-11-16,158332,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
Love Somebody,Maroon 5,Overexposed Track By Track,2012-01-01,229973,https://open.spotify.com/track/5H0ajL4EHsrcAEGESo2Lzx
Please Me,"Cardi B, Bruno Mars",Please Me,2019-02-15,200889,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
Blah Blah Blah (feat. 3OH!3),"Kesha, 3OH!3",Animal (Expanded Edition),2010-01-01,172053,https://open.spotify.com/track/7lWUJpax919G4JdaFEVmCy
Sorry Not Sorry,Demi Lovato,Sorry Not Sorry,2017-07-11,203760,https://open.spotify.com/track/743mWMRgafToEUJriLLgkg
Don't Call Me Up,Mabel,Ivy To Roses (Mixtape),2019-01-18,178480,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
One Time,Justin Bieber,My World,2009-01-01,215866,https://open.spotify.com/track/6eDApnV9Jdb1nYahOlbbUh
